,ET (cm/day),runoff (cm/day)
2011-08-12,0.14174648077023438,0.018519469001495453
2011-08-13,0.13083239969305485,0.018265531700821933
2011-08-14,0.11794711539970558,0.01801685622265752
2011-08-15,0.128740421795492,0.01777329716661552
2011-08-16,0.12743746339803405,0.01753471414132211
2011-08-17,0.1506014016156316,0.01730097155818164
2011-08-18,0.14088945994562171,0.01707193843500064
2011-08-19,0.12960241049750146,0.016847488208934825
2011-08-20,0.12077437740298215,0.01662749855825596
2011-08-21,0.11608590359842293,0.016411851232465694
2011-08-22,0.11342646416781203,0.016200431890311926
2011-08-23,0.1078878749739735,0.015993129945289786
2011-08-24,0.12582835587136335,0.015789838418233917
2011-08-25,0.11533435033833349,0.015590453796631975
2011-08-26,0.10884858690808426,0.015394875900310892
2011-08-27,0.1197955940457639,0.015203007753167526
2011-08-28,0.1201133825049186,0.015014755460634424
2011-08-29,0.10360501319195405,0.01483002809258901
2011-08-30,0.07693851199432783,0.014648737571431246
2011-08-31,0.08634430981971948,0.014470798565070137
2011-09-01,0.08133853517179884,0.014296128384574336
2011-09-02,0.1144841247542705,0.01412464688625549
2011-09-03,0.1258275729426757,0.013956276377966042
2011-09-04,0.10380199720513594,0.013790941529405104
2011-09-05,0.10252618448510253,0.013628569286237268
2011-09-06,0.09653695260868052,0.013469088787840129
2011-09-07,0.10321762559352098,0.013312431288505918
2011-09-08,0.10198198752931535,0.013158530081932284
2011-09-09,0.09631648997238597,0.01300732042884605
2011-09-10,0.09500360521943751,0.012858739487611931
2011-09-11,0.10962096785589627,0.01271272624768621
2011-09-12,0.045742503532693525,0.01256922146578266
2011-09-13,0.05858686493462593,0.012428167604624847
2011-09-14,0.06963608971243376,0.012289508774165602
2011-09-15,0.05959408639798314,0.012153190675160587
2011-09-16,0.05329461541012686,0.012019160544988588
2011-09-17,0.06456556381676028,0.011887367105616803
2011-09-18,0.0642569408740586,0.011757760513614409
2011-09-19,0.06983564800449378,0.011630292312122675
2011-09-20,0.07495110380780286,0.011504915384694439
2011-09-21,0.07656196980012035,0.011381583910920133
2011-09-22,0.06853655277703281,0.011260253323761666
2011-09-23,0.06325592461989842,0.011140880268519308
2011-09-24,0.060964016960825346,0.011023422563360473
2011-09-25,0.05765286421551133,0.010907839161342657
2011-09-26,0.055428241975726565,0.010794090113866209
2011-09-27,0.06600259122736077,0.010682136535495615
2011-09-28,0.06161109233456422,0.01057194057009092
2011-09-29,0.07984961662034772,0.010463465358193843
2011-09-30,0.06904525798439465,0.01035667500561552
2011-10-01,0.04038741629314664,0.010251534553175574
2011-10-02,0.04328164955687672,0.010148009947544443
2011-10-03,0.057906614627480146,0.010528603981827334
2011-10-04,0.04973086120046435,0.022043894010221315
2011-10-05,0.06958764112584333,0.06983479154611776
2011-10-06,0.0971491622150568,0.12844805842351745
2011-10-07,0.12573102674353087,0.10173647107520384
2011-10-08,0.13925589161097732,0.05742374203299056
2011-10-09,0.12960393087877256,0.0354342099663685
2011-10-10,0.1559818290158588,0.052601337289664984
2011-10-11,0.11197385666881075,0.08212151254970167
2011-10-12,0.15932110602642233,0.06527022146984629
2011-10-13,0.1745200696615463,0.04030941056688311
2011-10-14,0.19442778789275084,0.02786544961956432
2011-10-15,0.19093164244838393,0.021611497642404234
2011-10-16,0.163974111694871,0.018420457993773624
2011-10-17,0.13739665760273315,0.016746101720302508
2011-10-18,0.1687967075865142,0.015823706463332515
2011-10-19,0.16100487601262262,0.015275003440389373
2011-10-20,0.11572780979445936,0.014912852536584982
2011-10-21,0.12037310912587762,0.014644647557758439
2011-10-22,0.11637501420274099,0.014424541816036642
2011-10-23,0.1356679951575529,0.014229818343283634
2011-10-24,0.13857082091721104,0.01404920201734506
2011-10-25,0.09711182947561921,0.013877078368241591
2011-10-26,0.1051368696779051,0.013710633983246503
2011-10-27,0.1092870152970717,0.013548442023005203
2011-10-28,0.11131644477814666,0.013389762535895753
2011-10-29,0.10722021327509307,0.013234196335374794
2011-10-30,0.1117323166460016,0.01308151376192026
2011-10-31,0.09419179604880419,0.012931569949583305
2011-11-01,0.09168140805590998,0.012784262881629352
2011-11-02,0.10154166598406898,0.012639512612201196
2011-11-03,0.10292365947181582,0.012497250958546374
2011-11-04,0.053544643633667344,0.012357416373476588
2011-11-05,0.06046505152722187,0.012219951381261427
2011-11-06,0.0444150736405248,0.030524609584439612
2011-11-07,0.05698194018770397,0.05603087197387868
2011-11-08,0.07209456974768576,0.03520303110626793
2011-11-09,0.08384122369547174,0.023951715180714817
2011-11-10,0.08960241772237502,0.018312915359695495
2011-11-11,0.09220682539995885,0.015450829991792736
2011-11-12,0.06615102756436761,0.013963263761387503
2011-11-13,0.0689837396474962,0.01315675024026572
2011-11-14,0.0755965415287137,0.012688287407797448
2011-11-15,0.07160675417924145,0.012388199471449667
2011-11-16,0.07203801443658812,0.012172536862312002
2011-11-17,0.07177521647566854,0.0119997513787175
2011-11-18,0.051117252087479886,0.021583572989889666
2011-11-19,0.046781021274330335,0.038533390379563305
2011-11-20,0.050161746722809535,0.05483779245561938
2011-11-21,0.06536292289681914,0.05698603607034992
2011-11-22,0.05797664161060229,0.1080964697206472
2011-11-23,0.042435716800082714,0.17271584721344388
2011-11-24,0.05301068277953656,0.21567339532902133
2011-11-25,0.07273537184281459,0.22350287044066772
2011-11-26,0.08623869938037776,0.13401506726922757
2011-11-27,0.1043360036364767,0.0792586456607581
2011-11-28,0.0936678278707086,0.05198173524930447
2011-11-29,0.08578594584673034,0.03828760272794396
2011-11-30,0.08883712096907499,0.03131377482650036
2011-12-01,0.09503203347817639,0.02766828401657315
2011-12-02,0.1081331362200116,0.025673730592052108
2011-12-03,0.09954778203371255,0.024500350710050692
2011-12-04,0.09288371598753715,0.023737569893031052
2011-12-05,0.0922468700286112,0.023182155392277498
2011-12-06,0.09930626682192463,0.02273344144333676
2011-12-07,0.08855017603277464,0.022341503985880935
2011-12-08,0.082205400509532,0.021981524513910444
2011-12-09,0.09517704509526119,0.021641108345059144
2011-12-10,0.0937197988216862,0.021314011037443736
2011-12-11,0.08663111183102783,0.020997034777730347
2011-12-12,0.06016865558620271,0.020688492899845024
2011-12-13,0.07149800324956616,0.020387450136508254
2011-12-14,0.07335270288252267,0.020093346618953952
2011-12-15,0.07044343799623153,0.038440531478058426
2011-12-16,0.06474559892173122,0.05912216817686364
2011-12-17,0.09479476510473883,0.03964125544395243
2011-12-18,0.09726150691459555,0.029856850008674787
2011-12-19,0.07327032897371856,0.024870263084757555
2011-12-20,0.08821229840707279,0.02225969149661237
2011-12-21,0.10264123880279952,0.02082742972211156
2011-12-22,0.09190513572584724,0.01998101699713127
2011-12-23,0.09098362886369527,0.01942732128365283
2011-12-24,0.08324396858602252,0.019021264107670324
2011-12-25,0.09342159980824001,0.018691002398940962
2011-12-26,0.07917935883435342,0.018400921586202344
2011-12-27,0.06218746987005458,0.018133330303445598
2011-12-28,0.07644725164159714,0.01787940554927843
2011-12-29,0.06497178198776422,0.017634713564795273
2011-12-30,0.03504052075390796,0.09089942113055167
2011-12-31,0.07672143300226271,0.14554217009440842
2012-01-01,0.09539551972400302,0.08708275793185465
2012-01-02,0.1252358403598209,0.054108449864803974
2012-01-03,0.07135774289044494,0.03763985671930258
2012-01-04,0.09582534393336677,0.029334081635440334
2012-01-05,0.11373282328683516,0.02506839869442069
2012-01-06,0.09076554108594746,0.022804376655333258
2012-01-07,0.08325730341136738,0.021533821697498512
2012-01-08,0.1021314017221514,0.02075797549660342
2012-01-09,0.12377968497306263,0.020230037934853933
2012-01-10,0.11265147734850321,0.019827836598041118
2012-01-11,0.09798467980754995,0.019490848839540054
2012-01-12,0.11696715397399597,0.019189050554091185
2012-01-13,0.1135899641446289,0.018907507065094205
2012-01-14,0.12339148194099703,0.01863875075941288
2012-01-15,0.11102408153874062,0.018379010483298337
2012-01-16,0.06922566051263464,0.018126346255723385
2012-01-17,0.0714923897378521,0.017879726474058357
2012-01-18,0.07102410413378997,0.017638571339408996
2012-01-19,0.05443316253221922,0.20408568700838284
2012-01-20,0.047441645962905565,1.0853898163184372
2012-01-21,0.10914314048689443,3.3793044725154266
2012-01-22,0.07861688051855004,3.5927948790010515
2012-01-23,0.06289749109570657,2.8869494459692135
2012-01-24,0.09850144725519656,2.6079145077784207
2012-01-25,0.09655164504993267,1.7254902394145468
2012-01-26,0.11092576094373476,1.3292215714567774
2012-01-27,0.13042144281734616,1.0740337969454843
2012-01-28,0.15019432034932448,0.8613800209364242
2012-01-29,0.17505540103728215,0.7282901400516417
2012-01-30,0.16227978922591604,0.6381547066345887
2012-01-31,0.14060427546988674,0.5722260302504859
2012-02-01,0.12255141723320508,0.5439656508035977
2012-02-02,0.10652304646698689,0.5225227432092447
2012-02-03,0.18013305823249334,0.46822711075724105
2012-02-04,0.1690387255947301,0.4273670014242752
2012-02-05,0.16771142238858636,0.3945491808849746
2012-02-06,0.17955665484923655,0.3669142745994998
2012-02-07,0.17260456550444878,0.36917349548714135
2012-02-08,0.07624582897608093,0.4558519524113945
2012-02-09,0.1778598909641794,0.5271126413853909
2012-02-10,0.19451593000248021,0.46517090510987485
2012-02-11,0.10477709477829548,0.5838387016454192
2012-02-12,0.14574005222269157,0.5721087214063004
2012-02-13,0.11177555928302933,0.7394683647475834
2012-02-14,0.09821868521375658,0.8776037431601531
2012-02-15,0.13644279376736299,0.6113780369138518
2012-02-16,0.1536217578303661,0.4688704423991547
2012-02-17,0.1981749439961896,0.388382743502462
2012-02-18,0.19235363831661637,0.3394800594428397
2012-02-19,0.12700606396118852,0.307012690668038
2012-02-20,0.16307924445764094,0.28338237097194774
2012-02-21,0.14330852603218305,0.26474328017517007
2012-02-22,0.1989441780104195,0.2491218969950264
2012-02-23,0.19226960005224356,0.23548289605014572
2012-02-24,0.19999719352348697,0.22326396003650503
2012-02-25,0.24271445305846398,0.2121436147308439
2012-02-26,0.12837870018885955,0.20192502528876735
2012-02-27,0.14511012034412824,0.19247756336127889
2012-02-28,0.12960408694807435,0.18370719552025375
2012-02-29,0.12165090417157202,0.48153543349571387
2012-03-01,0.09811557605754262,1.2879077671403047
2012-03-02,0.15254742517913808,1.1314494849207017
2012-03-03,0.21722136550640725,0.7200869501388668
2012-03-04,0.2983775735805055,0.50798478341185
2012-03-05,0.3064387127742298,0.3944584090881522
2012-03-06,0.2408438458199089,0.330333119850918
2012-03-07,0.14886453396022886,0.29131908137547813
2012-03-08,0.27304734255657986,0.2653314074234772
2012-03-09,0.29996918284420976,0.24631916537624687
2012-03-10,0.2793108448647979,0.23122801102116167
2012-03-11,0.17875009807596098,0.24889687249283735
2012-03-12,0.17115699523320974,0.2710604706106765
2012-03-13,0.16273839868793888,0.7870587046242633
2012-03-14,0.19659872690035998,1.379541586736637
2012-03-15,0.15405842134148326,0.979670978942238
2012-03-16,0.13613332655802288,1.6074602069789794
2012-03-17,0.17745761247615396,2.5439359801733397
2012-03-18,0.1843349012055359,2.238222129848409
2012-03-19,0.14690999120071324,1.4828263145499416
2012-03-20,0.17219677446204495,1.0861995963786324
2012-03-21,0.15903890924663489,0.888090455570028
2012-03-22,0.19213718576648622,1.0769180516324564
2012-03-23,0.21339736073947427,1.1540842311806958
2012-03-24,0.21875212255760143,0.9979215948180569
2012-03-25,0.16196146067199027,0.9539520949243795
2012-03-26,0.20745453967951302,0.7537677841886068
2012-03-27,0.17474807876587714,1.4669260599697111
2012-03-28,0.1176233354621829,2.949924624820406
2012-03-29,0.21807194682679668,2.945411883738519
2012-03-30,0.11580028249506948,3.996521969439769
2012-03-31,0.15810155106476972,5.7227495592796265
2012-04-01,0.17104483422077665,5.093431059979377
2012-04-02,0.20337161758016878,3.9642430449930757
2012-04-03,0.3167597261070754,2.9457181647072717
2012-04-04,0.21706907862933336,2.323703604564498
2012-04-05,0.1990788300468563,1.9133043441227218
2012-04-06,0.21733167189446992,1.5929861917410013
2012-04-07,0.27962104556096695,1.3598160264683912
2012-04-08,0.30530740103910947,1.1825052411521406
2012-04-09,0.2619567104267147,1.0426340641990377
2012-04-10,0.2843638348726441,0.9306405198183167
2012-04-11,0.17232402865836052,0.8509388224336333
2012-04-12,0.16207703995774603,0.8847790189066744
2012-04-13,0.18622869971692632,1.4886813440263886
2012-04-14,0.2091851944587074,1.6384030015628586
2012-04-15,0.2833066439516798,1.1970467719203615
2012-04-16,0.37441913070051563,0.9435036114358661
2012-04-17,0.2980570349058525,0.7874156651893949
2012-04-18,0.25678227273343684,0.6836077897743517
2012-04-19,0.2112570820034092,0.6090096161227988
2012-04-20,0.32501068590214316,0.5516151482117654
2012-04-21,0.44339060749182585,0.5050320504152291
2012-04-22,0.5276854349485776,0.46574763742646597
2012-04-23,0.4839993240354788,0.4317457202627379
2012-04-24,0.32813970620836413,0.4018023368961283
2012-04-25,0.28891353456393976,0.37512445775550773
2012-04-26,0.20410437944090046,0.39011135862514584
2012-04-27,0.2609823349731042,0.41582114057958647
2012-04-28,0.2838043131654977,0.3591411774914706
2012-04-29,0.3140409867443939,0.3223004419359898
2012-04-30,0.3409922121230083,0.29604376049144493
2012-05-01,0.34603693668762253,0.27569521029791394
2012-05-02,0.2634433921039659,0.25886230765136287
2012-05-03,0.2987195200007663,0.2461537924906255
2012-05-04,0.23484794949967502,0.26833289824245127
2012-05-05,0.22494206298291883,0.26865208626229536
2012-05-06,0.3253529388432282,0.236547938417175
2012-05-07,0.39594381756814584,0.21579055183437568
2012-05-08,0.5102338784855435,0.20099600079333188
2012-05-09,0.428454638098622,0.1894642331379174
2012-05-10,0.27337356089508985,0.17982892248946994
2012-05-11,0.3570059495680222,0.17138815924392517
2012-05-12,0.4823863662445694,0.16377218708326727
2012-05-13,0.5050165019470779,0.1567782653725541
2012-05-14,0.38089725181326145,0.1502884720729558
2012-05-15,0.32867804124277405,0.14422869201200367
2012-05-16,0.39817301991712933,0.13854806981662973
2012-05-17,0.39760551549985684,0.13320864211984226
2012-05-18,0.27622571037913857,0.12818004214757875
2012-05-19,0.310742992875924,0.12343673989170716
2012-05-20,0.3334734594979239,0.11895655672690099
2012-05-21,0.39703977484150305,0.11471982659235191
2012-05-22,0.28605907418642246,0.11070889033503695
2012-05-23,0.26273708789107864,0.10690776608485457
2012-05-24,0.2300371625855576,0.10330191628636516
2012-05-25,0.18741771256128015,0.09987807078371969
2012-05-26,0.16551480566173493,0.09662408476168134
2012-05-27,0.1827009683730869,0.0935288201209807
2012-05-28,0.27915956248034307,0.09058204384251235
2012-05-29,0.21794978882309277,0.08777433947185703
2012-05-30,0.3179227843587091,0.08509702922636703
2012-05-31,0.32588826990949843,0.08254210498579008
2012-06-01,0.3448105614660008,0.08010216687096389
2012-06-02,0.28551247295008314,0.07777036839251965
2012-06-03,0.2719590450432063,0.07554036733823274
2012-06-04,0.269565708466577,0.0734062817023553
2012-06-05,0.16187806208661212,0.07136265006323014
2012-06-06,0.20394250981657583,0.069404395897681
2012-06-07,0.24020882372990646,0.06752679538828918
2012-06-08,0.2710670201081527,0.06572544833641265
2012-06-09,0.19867542551273357,0.06399625184205228
2012-06-10,0.23425689404328223,0.06233537645305038
2012-06-11,0.29324962501556334,0.060739244521805937
2012-06-12,0.27657925817514156,0.05920451053862106
2012-06-13,0.2635042863244547,0.05772804323767693
2012-06-14,0.2698153595964609,0.056306909295068264
2012-06-15,0.2318170462351261,0.05493835845879135
2012-06-16,0.2657978563551647,0.05361980996849539
2012-06-17,0.35069636833006296,0.05234884013851702
2012-06-18,0.2946585635101286,0.05112317099151988
2012-06-19,0.2459502343939789,0.049940659842208135
2012-06-20,0.2414617291367647,0.048799289741289546
2012-06-21,0.2913940106192834,0.047697160699317946
2012-06-22,0.2158516307896686,0.04663248161840424
2012-06-23,0.14205213316975474,0.04746879108901856
2012-06-24,0.21098787542576902,0.05926534484771767
2012-06-25,0.21073277825237255,0.051281800078425484
2012-06-26,0.14467657989949578,0.04686477713112245
2012-06-27,0.2472160198426722,0.044227175319660444
2012-06-28,0.2757485365392199,0.04248428999060786
2012-06-29,0.25758157843994406,0.04119781035467871
2012-06-30,0.2545472501424604,0.04015029993350205
2012-07-01,0.2050388164978554,0.03923363296383383
2012-07-02,0.20464433764410736,0.038393796486350905
2012-07-03,0.20019947330452317,0.037603577949380705
2012-07-04,0.23412019900880954,0.036849049775663216
2012-07-05,0.22239806963635125,0.036122880587395136
2012-07-06,0.21728137522808463,0.03542102431251474
2012-07-07,0.2627636383592007,0.03474108073548179
2012-07-08,0.30206451537670115,0.03408148314809372
2012-07-09,0.28929907574337216,0.033441095317075474
2012-07-10,0.25179750782928645,0.03281901104717608
2012-07-11,0.2588898357661474,0.03221445405143016
2012-07-12,0.27081912382606416,0.03162672751316823
2012-07-13,0.20223846996892017,0.031055188291830127
2012-07-14,0.20598889047155922,0.030499233375323828
2012-07-15,0.20544993781071655,0.029958292441279177
2012-07-16,0.20232757930918063,0.029431823486936997
2012-07-17,0.16814874122949308,0.028919310020187165
2012-07-18,0.07231159356881922,0.02842025906288929
2012-07-19,0.17378448692505802,0.027934199593181424
2012-07-20,0.1838789958449308,0.027460681239516383
2012-07-21,0.19450916508783744,0.026999273131404187
2012-07-22,0.18287954149561939,0.02654956285765692
2012-07-23,0.17884519467872448,0.026111155505767036
2012-07-24,0.2123928365998421,0.025683672767499905
2012-07-25,0.1742638027161283,0.0252667521015869
2012-07-26,0.18279101606943363,0.024860045947405585
2012-07-27,0.1863266770383478,0.024463220985136203
2012-07-28,0.1586324775860233,0.024075957438784948
2012-07-29,0.13556174547155322,0.023697948419010562
2012-07-30,0.14319244665426625,0.023328899303051986
2012-07-31,0.16209829221384067,0.02296852714931903
2012-08-01,0.16315741476056264,0.02261656014441565
2012-08-02,0.16535857809329466,0.022272737080540728
2012-08-03,0.1680290053052161,0.021936806861363775
2012-08-04,0.18042804327658046,0.021608528034609786
2012-08-05,0.16817994568970826,0.021287668349711672
2012-08-06,0.1419561839810232,0.020974004339002292
2012-08-07,0.14609989755255662,0.020667320921022643
2012-08-08,0.14132331930268394,0.020367411024619298
2012-08-09,0.13963387254763546,0.020074075232593216
2012-08-10,0.1398312805235511,0.019787121443744452
2012-08-11,0.1382253445780476,0.019506364552233858
2012-08-12,0.18185175090722575,0.019231626143253414
2012-08-13,0.15706851929976307,0.018962734204062647
2012-08-14,0.16876137328540933,0.018699522849509372
2012-08-15,0.1383639411473562,0.018441832061209845
2012-08-16,0.1300581012605624,0.018189507439615556
2012-08-17,0.12885729124348544,0.01794239996824314
2012-08-18,0.12455520949382122,0.01770036578938915
2012-08-19,0.11938103948346813,0.017463265990693793
2012-08-20,0.11887466216848835,0.017230966401957058
2012-08-21,0.11951632453244758,0.017003337401647445
2012-08-22,0.0904994828179763,0.016780253732577605
2012-08-23,0.1077490215673838,0.016561594326253204
2012-08-24,0.09440146616534512,0.016347242135430973
2012-08-25,0.11444792027491009,0.016137083974449715
2012-08-26,0.09782428379600601,0.01593101036692401
2012-08-27,0.07507668109551165,0.01572891540041454
2012-08-28,0.0865216281234263,0.015530696587711676
2012-08-29,0.07670422206188413,0.015336254734390023
2012-08-30,0.07960041772894873,0.015145493812311617
2012-08-31,0.09577390897513584,0.014958320838773817
2012-09-01,0.06275599215663162,0.014774645761015545
2012-09-02,0.07344033584383948,0.014594381345811494
2012-09-03,0.0844227239381804,0.014417443073899505
2012-09-04,0.09577836999422652,0.014243749039000385
2012-09-05,0.09297530867989605,0.014073219851202844
2012-09-06,0.0845831269466077,0.013905778544499106
2012-09-07,0.07540560685619437,0.013741350488268111
2012-09-08,0.07412297657466363,0.0135798633025147
2012-09-09,0.07694379202652724,0.013421246776683491
2012-09-10,0.05756311853517616,0.013265432791875803
2012-09-11,0.06233844740818039,0.013112355246307468
2012-09-12,0.08120653015024289,0.012961949983853768
2012-09-13,0.07375161806575181,0.012814154725536117
2012-09-14,0.07543623741620377,0.012668909003812623
2012-09-15,0.06237985851586533,0.012526154099541942
2012-09-16,0.0678253110100764,0.012385832981496753
2012-09-17,0.07050677161706498,0.012247890248309377
2012-09-18,0.06054960788461703,0.012112272072738304
2012-09-19,0.05664612926675505,0.011978926148150063
2012-09-20,0.05333298592069494,0.011847801637116134
2012-09-21,0.05168989907842362,0.011718849122029825
2012-09-22,0.04495447667630354,0.0115920205576528
2012-09-23,0.05048930160488629,0.011467269225505302
2012-09-24,0.04810016814732768,0.011344549690018675
2012-09-25,0.049531053668724755,0.01122381775637261
2012-09-26,0.048768769468894836,0.011105030429943444
2012-09-27,0.05251009081549962,0.010988145877293423
2012-09-28,0.05624353646423078,0.01087312338863426
2012-09-29,0.05315376580510559,0.010759923341701614
2012-09-30,0.0503022522850988,0.010648507166980023
2012-10-01,0.05717199351629194,0.010538837314220915
2012-10-02,0.05773440646769839,0.010430877220198856
2012-10-03,0.052479292846073854,0.010324591277653991
2012-10-04,0.05192153012226813,0.010219944805370921
2012-10-05,0.03620770299159078,0.010116904019346682
2012-10-06,0.026178567998266913,0.010015436005002739
2012-10-07,0.02343298932542987,0.00991550869039786
2012-10-08,0.03154235231776894,0.009817090820400907
2012-10-09,0.027955936854764277,0.009720151931784297
2012-10-10,0.030699922299144564,0.00962466232920082
2012-10-11,0.028972277262041445,0.00953059306200809
2012-10-12,0.028319035979297014,0.0094379159019066
2012-10-13,0.016651529724203206,0.009346603321358825
2012-10-14,0.02597373369538515,0.009256628472758342
2012-10-15,0.026592685737636994,0.009167965168319239
2012-10-16,0.023446252435583112,0.009080587860657447
2012-10-17,0.021660455972933857,0.008994471624036939
2012-10-18,0.02912326399528121,0.008909592136254781
2012-10-19,0.034405049892082505,0.008825925661140334
2012-10-20,0.029137283913748827,0.008743449031644793
2012-10-21,0.01752531693169135,0.008662139633498487
2012-10-22,0.02750962640855019,0.008581975389414132
2012-10-23,0.02636527865822245,0.009621679765575068
2012-10-24,0.03203189400056519,0.02389569071067661
2012-10-25,0.031174437271550393,0.030145230157518643
2012-10-26,0.05498685006721515,0.019546256995287475
2012-10-27,0.055091794593144616,0.014093864716021682
2012-10-28,0.057982258777076884,0.011356112751020338
2012-10-29,0.059699393674694436,0.009961454428122575
2012-10-30,0.06088138269456672,0.009231622603048587
2012-10-31,0.04262173138224587,0.008831163189369346
2012-11-01,0.021655311953213807,0.03849129056590247
2012-11-02,0.05438388868628424,0.06210947570401772
2012-11-03,0.044925154785544874,0.0356206095580918
2012-11-04,0.07974973825278542,0.02247562767507007
2012-11-05,0.07524988125950564,0.015927762742369487
2012-11-06,0.09699361648537813,0.012642691358861341
2012-11-07,0.08929145428653311,0.010971884194194398
2012-11-08,0.053103634382056585,0.010100119218254154
2012-11-09,0.03041258481121653,0.01288016669531318
2012-11-10,0.03314664368050507,0.015020655267677747
2012-11-11,0.04158089079535519,0.012681046720843378
2012-11-12,0.04603233558516392,0.010857327411271954
2012-11-13,0.045093300723443065,0.01840918504067372
2012-11-14,0.032499448110845215,0.02554949969889017
2012-11-15,0.06365910650763786,0.019770537813814867
2012-11-16,0.05631773555781431,0.014444126585932091
2012-11-17,0.03713604621258713,0.017546595707306958
2012-11-18,0.04727360789227269,0.050074413161119935
2012-11-19,0.03757569146850514,0.11921711696129954
2012-11-20,0.042162333456281016,0.2581042415534674
2012-11-21,0.06101648838119241,0.4563622339763618
2012-11-22,0.09090746298733222,0.43017619439414706
2012-11-23,0.10076890460596932,0.23058814300124308
2012-11-24,0.1305349812215628,0.13178766848804938
2012-11-25,0.11561494569972659,0.0826390847296476
2012-11-26,0.11499548431273265,0.05801063813146174
2012-11-27,0.10337036091001717,0.045509450744337814
2012-11-28,0.08481847460003028,0.08638317528609728
2012-11-29,0.043363484544013536,0.26978368310470574
2012-11-30,0.05661156340454206,1.7614848544846982
2012-12-01,0.06070386951911371,2.917912581326537
2012-12-02,0.06671640345485126,4.263913233141472
2012-12-03,0.08858502172856042,4.684750370224388
2012-12-04,0.07911135831167897,3.141980071551433
2012-12-05,0.061428473520328965,3.474440501152434
2012-12-06,0.10952631029871523,3.5719221969754513
2012-12-07,0.08199165143333138,2.5208241018282354
2012-12-08,0.08711885488074379,1.9078466945466621
2012-12-09,0.07645428387039489,1.5258211981648147
2012-12-10,0.10614903378028862,1.2719625806893249
2012-12-11,0.12101885317225787,1.0924320276962987
2012-12-12,0.09346320974884674,0.9690016589699083
2012-12-13,0.0734385700784058,0.8753902893602706
2012-12-14,0.08050011182662464,0.7807047566751728
2012-12-15,0.06942860920769944,0.7042363936816525
2012-12-16,0.042057962722860144,0.7816592842870907
2012-12-17,0.0696275634174628,1.6352202221721626
2012-12-18,0.07776172807339403,1.931937994687928
2012-12-19,0.05659801810959642,1.346826098986923
2012-12-20,0.06559564436715176,1.0776733741916205
2012-12-21,0.04569930034566244,1.9709203110757152
2012-12-22,0.052476030024954844,3.683106899418202
2012-12-23,0.04528734163033621,4.514317149841811
2012-12-24,0.07860648202322751,4.095443143316051
2012-12-25,0.0759971033818551,3.156526822085098
2012-12-26,0.03854292532923607,3.035117082860065
2012-12-27,0.05687834682873155,2.970809660470479
2012-12-28,0.07344535401104126,2.2368565866113475
2012-12-29,0.04705831661870826,1.8178598299104092
2012-12-30,0.07637673902523656,1.5618949516187044
2012-12-31,0.08641223487393686,1.308663143574741
2013-01-01,0.07479455484994524,1.1266213530242628
2013-01-02,0.11024323459616632,0.9887429556768302
2013-01-03,0.11225575189778932,0.879730731644239
2013-01-04,0.07636060247694615,0.7906349665895288
2013-01-05,0.11500526673678439,0.7160013581508405
2013-01-06,0.046851919312223135,0.6523439296475816
2013-01-07,0.07232639514703394,0.5973189747872345
2013-01-08,0.08188732087411117,0.5492715699967895
2013-01-09,0.12069252268427755,0.5069811704525805
2013-01-10,0.06857997298627426,0.4824284760741815
2013-01-11,0.05750641498767439,0.4608216744751612
2013-01-12,0.06496395526868014,0.4206247196294832
2013-01-13,0.07858564208129705,0.38842937745704836
2013-01-14,0.08027512115376091,0.3613601928437298
2013-01-15,0.11639276269721203,0.3378454513457066
2013-01-16,0.13911595062154533,0.3169840278399705
2013-01-17,0.14688101864643496,0.2982259937192635
2013-01-18,0.15838646799765066,0.281210488982616
2013-01-19,0.1570739631222123,0.26568260933367355
2013-01-20,0.15379167649792805,0.2514501287196118
2013-01-21,0.1567425274187134,0.23836041607292227
2013-01-22,0.16044385124052932,0.22628768172531824
2013-01-23,0.12928604495540227,0.21909486083555374
2013-01-24,0.05918810913849153,0.30310742696864335
2013-01-25,0.09781872411496068,0.33910907054435174
2013-01-26,0.09476570352805132,0.26703526304792335
2013-01-27,0.09236987452044493,0.22679482631119163
2013-01-28,0.08680016428519521,0.2026254216181418
2013-01-29,0.07777379463575546,0.1867010848971142
2013-01-30,0.09848766102701106,0.17512031461294045
2013-01-31,0.13367365106759568,0.1659273422807224
2013-02-01,0.16672374229389428,0.15813296516742464
2013-02-02,0.18497538298253305,0.15122917934730626
2013-02-03,0.1680641739460511,0.14494833258218912
2013-02-04,0.16350115595682738,0.13914349658738237
2013-02-05,0.18863077861128955,0.1337289696911568
2013-02-06,0.11787364582527578,0.12865062045256176
2013-02-07,0.12214992689125707,0.14817889661751696
2013-02-08,0.09833560590792288,0.17027763955959976
2013-02-09,0.11146892955482667,0.14374192188164392
2013-02-10,0.1311219427168826,0.12762018068751824
2013-02-11,0.18299340068369327,0.11769135392847611
2013-02-12,0.16230510192733513,0.11092931123657401
2013-02-13,0.1551638506127153,0.10582893739505944
2013-02-14,0.1629038197990995,0.10163864018250257
2013-02-15,0.21891636402878115,0.09798047436379176
2013-02-16,0.21873783880880246,0.09466200466868809
2013-02-17,0.19804623294993973,0.09158309026728502
2013-02-18,0.15057305308779215,0.08868967890217598
2013-02-19,0.10433135869389192,0.09148247151176403
2013-02-20,0.08136258939032946,0.10434295772939949
2013-02-21,0.11727573378212502,0.0958369078799564
